CODE_SITE_ORIGINE;CODE_SITE_DESTINATION;COUT
D678;D020;9.24
D678;D022;9.24
D678;D037;9.24
D678;D040;9.24
D678;D056;9.24
D678;D503;9.24
D678;D513;9.24
D678;D515;9.24
D678;D631;9.24
D678;D632;9.24
D678;D633;9.24
D678;D634;9.24
D678;D637;9.24
D678;D659;9.24
D678;D660;9.24
D678;D661;9.24
D678;D667;9.24
D678;D669;9.24
D678;D671;9.24
D678;D682;9.24
D678;D707;9.24
D678;D002;10.04
D678;D008;10.04
D678;D018;10.04
D678;D035;10.04
D678;D058;10.04
D678;D077;10.04
D678;D271;10.04
D678;D272;10.04
D678;D283;10.04
D678;D402;10.04
D678;D404;10.04
D678;D504;10.04
D678;D514;10.04
D678;D618;10.04
D678;D636;10.04
D678;D644;10.04
D678;D655;10.04
D678;D657;10.04
D678;D680;10.04
D678;D703;10.04
D678;D010;10.98
D678;D011;10.98
D678;D015;10.98
D678;D062;10.98
D678;D314;10.98
D678;D419;10.98
D678;D640;10.98
D678;D645;10.98
D678;D646;10.98
D678;D654;10.98
D678;D658;10.98
D678;D673;10.98
D678;D736;10.98
D678;D737;10.98
D678;D026;10.98
D678;D003;11.31
D678;D016;11.31
D678;D030;11.31
D678;D033;11.31
D678;D034;11.31
D678;D046;11.31
D678;D065;11.31
D678;D074;11.31
D678;D087;11.31
D678;D281;11.31
D678;D490;11.31
D678;D508;11.31
D678;D600;11.31
D678;D630;11.31
D678;D641;11.31
D678;D642;11.31
D678;D647;11.31
D678;D653;11.31
D678;D705;11.31
D678;D716;11.31
D678;D740;11.31
D678;D012;11.63
D678;D017;11.63
D678;D031;11.63
D678;D063;11.63
D678;D094;11.63
D678;D119;11.63
D678;D210;11.63
D678;D214;11.63
D678;D225;11.63
D678;D270;11.63
D678;D310;11.63
D678;D405;11.63
D678;D510;11.63
D678;D511;11.63
D678;D617;11.63
D678;D648;11.63
D678;D649;11.63
D678;D651;11.63
D678;D656;11.63
D678;D665;11.63
D678;D672;11.63
D678;D675;11.63
D678;D710;11.63
D678;D715;11.63
D678;D719;11.63
D678;D722;11.63
D678;D013;12.19
D678;D038;12.19
D678;D041;12.19
D678;D049;12.19
D678;D066;12.19
D678;D100;12.19
D678;D107;12.19
D678;D110;12.19
D678;D120;12.19
D678;D125;12.19
D678;D202;12.19
D678;D212;12.19
D678;D426;12.19
D678;D441;12.19
D678;D509;12.19
D678;D512;12.19
D678;D643;12.19
D678;D652;12.19
D678;D720;12.19
D678;D001;12.57
D678;D032;12.57
D678;D068;12.57
D678;D102;12.57
D678;D105;12.57
D678;D106;12.57
D678;D111;12.57
D678;D114;12.57
D678;D116;12.57
D678;D143;12.57
D678;D157;12.57
D678;D410;12.57
D678;D411;12.57
D678;D412;12.57
D678;D416;12.57
D678;D440;12.57
D678;D442;12.57
D678;D464;12.57
D678;D524;12.57
D678;D670;12.57
D678;D709;12.57
D678;D712;12.57
D678;D717;12.57
D678;D109;12.78
D678;D112;12.78
D678;D115;12.78
D678;D128;12.78
D678;D200;12.78
D678;D205;12.78
D678;D209;12.78
D678;D220;12.78
D678;D305;12.78
D678;D424;12.78
D678;D435;12.78
D678;D439;12.78
D678;D445;12.78
D678;D456;12.78
D678;D472;12.78
D678;D477;12.78
D678;D721;12.78
D678;D727;12.78
D678;D742;12.78
D678;D126;13.4
D678;D201;13.4
D678;D204;13.4
D678;D213;13.4
D678;D217;13.4
D678;D218;13.4
D678;D222;13.4
D678;D223;13.4
D678;D457;13.4
D678;D476;13.4
D678;D507;13.4
D678;D713;13.4
D678;D735;13.4
D678;DAMR;13.4
D678;D226;13.4
D678;D104;13.91
D678;D108;13.91
D678;D216;13.91
D678;D300;13.91
D678;D304;13.91
D678;D306;13.91
D678;D418;13.91
D678;D460;13.91
D678;D462;13.91
D678;D728;13.91
D678;D738;13.91
D678;D302;14.45
D678;D303;14.45
D678;D309;14.45
D678;DSAIP;14.45
D678;D730;14.73
D678;D734;14.73
D678;D739;15.73
D679;D151;0
D679;D228;0
D679;D518;0
D679;D679;0
D679;D723;0
D679;D724;0
D679;D731;0
D679;D741;0
D679;D619;0
D679;AQ07;0
D679;D084;0
D679;D520;3.06
D679;D624;3.43
D679;D650;3.43
D679;D517;3.7
D679;D602;3.7
D679;D606;3.7
D679;D639;3.7
D679;D053;4.24
D679;D279;4.24
D679;D615;4.24
D679;D616;4.24
D679;D623;4.24
D679;D638;4.24
D679;D678;4.24
D679;D729;4.24
D679;D021;4.52
D679;D525;4.52
D679;D601;4.52
D679;D611;4.52
D679;D612;4.52
D679;D019;5.2
D679;D061;5.2
D679;D067;5.2
D679;D316;5.2
D679;D519;5.2
D679;D603;5.2
D679;D604;5.2
D679;D608;5.2
D679;D676;5.2
D679;D004;5.89
D679;D029;5.89
D679;D054;5.89
D679;D055;5.89
D679;D605;5.89
D679;D609;5.89
D679;D610;5.89
D679;D621;5.89
D679;D625;5.89
D679;D677;5.89
D679;D704;5.89
D679;D714;5.89
D679;D733;5.89
D679;D007;6.7
D679;D044;6.7
D679;D614;6.7
D679;D664;6.7
D679;D009;6.9
D679;D051;6.9
D679;D501;6.9
D679;D502;6.9
D679;D522;6.9
D679;D613;6.9
D679;D626;6.9
D679;D627;6.9
D679;D635;6.9
D679;D674;6.9
D679;D681;6.9
D679;D006;7.06
D679;D014;7.06
D679;D052;7.06
D679;D059;7.06
D679;D620;7.06
D679;D622;7.06
D679;D628;7.06
D679;D685;7.06
D679;D708;7.06
D679;D732;7.06
D679;D005;7.98
D679;D020;7.98
D679;D022;7.98
D679;D037;7.98
D679;D040;7.98
D679;D056;7.98
D679;D503;7.98
D679;D513;7.98
D679;D515;7.98
D679;D631;7.98
D679;D632;7.98
D679;D634;7.98
D679;D662;7.98
D679;D666;7.98
D679;D667;7.98
D679;D668;7.98
D679;D683;7.98
D679;D718;7.98
D679;D002;8.9
D679;D008;8.9
D679;D018;8.9
D679;D058;8.9
D679;D077;8.9
D679;D404;8.9
D679;D504;8.9
D679;D514;8.9
D679;D629;8.9
D679;D633;8.9
D679;D636;8.9
D679;D659;8.9
D679;D660;8.9
D679;D663;8.9
D679;D671;8.9
D679;D700;8.9
D679;D701;8.9
D679;D702;8.9
D679;D706;8.9
D679;D707;8.9
D679;D010;9.24
D679;D011;9.24
D679;D015;9.24
D679;D035;9.24
D679;D062;9.24
D679;D271;9.24
D679;D272;9.24
D679;D283;9.24
D679;D402;9.24
D679;D419;9.24
D679;D618;9.24
D679;D637;9.24
D679;D655;9.24
D679;D657;9.24
D679;D658;9.24
D679;D661;9.24
D679;D669;9.24
D679;D680;9.24
D679;D682;9.24
D679;D711;9.24
D679;D725;9.24
D679;D026;9.24
D679;D003;10.04
D679;D016;10.04
D679;D030;10.04
D679;D034;10.04
D679;D046;10.04
D679;D065;10.04
D679;D087;10.04
D679;D314;10.04
D679;D490;10.04
D679;D508;10.04
D679;D640;10.04
D679;D644;10.04
D679;D646;10.04
D679;D654;10.04
D679;D673;10.04
D679;D703;10.04
D679;D705;10.04
D679;D736;10.04
D679;D737;10.04
D679;D740;10.04
D679;D012;10.98
D679;D017;10.98
D679;D031;10.98
D679;D033;10.98
D679;D063;10.98
D679;D074;10.98
D679;D094;10.98
D679;D119;10.98
D679;D210;10.98
D679;D214;10.98
D679;D225;10.98
D679;D270;10.98
D679;D281;10.98
D679;D310;10.98
D679;D510;10.98
D679;D511;10.98
D679;D600;10.98
D679;D630;10.98
D679;D642;10.98
D679;D645;10.98
D679;D653;10.98
D679;D013;11.31
D679;D038;11.31
D679;D041;11.31
D679;D049;11.31
D679;D066;11.31
D679;D100;11.31
D679;D107;11.31
D679;D110;11.31
D679;D120;11.31
D679;D125;11.31
D679;D202;11.31
D679;D212;11.31
D679;D405;11.31
D679;D509;11.31
D679;D512;11.31
D679;D647;11.31
D679;D649;11.31
D679;D651;11.31
D679;D656;11.31
D679;D665;11.31
D679;D672;11.31
D679;D675;11.31
D679;D719;11.31
D679;D722;11.31
D679;D001;11.63
D679;D032;11.63
D679;D068;11.63
D679;D102;11.63
D679;D105;11.63
D679;D106;11.63
D679;D111;11.63
D679;D114;11.63
D679;D143;11.63
D679;D410;11.63
D679;D411;11.63
D679;D416;11.63
D679;D426;11.63
D679;D441;11.63
D679;D464;11.63
D679;D641;11.63
D679;D652;11.63
D679;D716;11.63
D679;D109;12.19
D679;D112;12.19
D679;D115;12.19
D679;D116;12.19
D679;D128;12.19
D679;D157;12.19
D679;D205;12.19
D679;D209;12.19
D679;D220;12.19
D679;D305;12.19
D679;D412;12.19
D679;D424;12.19
D679;D440;12.19
D679;D442;12.19
D679;D445;12.19
D679;D456;12.19
D679;D472;12.19
D679;D477;12.19
D679;D524;12.19
D679;D617;12.19
D679;D643;12.19
D679;D648;12.19
D679;D710;12.19
D679;D715;12.19
D679;D126;12.57
D679;D200;12.57
D679;D201;12.57
D679;D204;12.57
D679;D213;12.57
D679;D217;12.57
D679;D218;12.57
D679;D222;12.57
D679;D223;12.57
D679;D435;12.57
D679;D439;12.57
D679;D476;12.57
D679;D507;12.57
D679;D670;12.57
D679;D720;12.57
D679;D727;12.57
D679;DAMR;12.57
D679;D226;12.57
D679;D104;12.78
D679;D108;12.78
D679;D216;12.78
D679;D418;12.78
D679;D457;12.78
D679;D460;12.78
D679;D462;12.78
D679;D709;12.78
D679;D712;12.78
D679;D717;12.78
D679;D735;12.78
D679;D300;13.4
D679;D304;13.4
D679;D306;13.4
D679;D721;13.4
D679;D728;13.4
D679;D738;13.4
D679;D742;13.4
D679;D302;13.91
D679;D303;13.91
D679;D309;13.91
D679;D713;13.91
D679;DSAIP;13.91
D679;D730;14.73
D679;D734;14.73
D679;D739;14.73
D680;D151;0
D680;D228;0
D680;D518;0
D680;D655;0
D680;D680;0
D680;D723;0
D680;D724;0
D680;D731;0
D680;D741;0
D680;D619;0
D680;AQ07;0
D680;D084;0
D680;D283;3.06
D680;D314;3.06
D680;D600;3.06
D680;D630;3.06
D680;D640;3.06
D680;D657;3.06
D680;D658;3.06
D680;D673;3.06
D680;D618;3.43
D680;D654;3.43
D680;D663;3.43
D680;D671;3.43
D680;D649;3.7
D680;D651;3.7
D680;D653;3.7
D680;D660;3.7
D680;D669;3.7
D680;D637;4.24
D680;D659;4.24
D680;D666;4.24
D680;D672;4.24
D680;D271;4.52
D680;D272;4.52
D680;D281;4.52
D680;D402;4.52
D680;D405;4.52
D680;D441;4.52
D680;D633;4.52
D680;D642;4.52
D680;D646;4.52
D680;D652;4.52
D680;D656;4.52
D680;D662;4.52
D680;D665;4.52
D680;D675;4.52
D680;D631;5.2
D680;D636;5.2
D680;D661;5.2
D680;D667;5.2
D680;D668;5.2
D680;D674;5.2
D680;D682;5.2
D680;D683;5.2
D680;D006;5.89
D680;D613;5.89
D680;D620;5.89
D680;D622;5.89
D680;D634;5.89
D680;D664;5.89
D680;D681;5.89
D680;D037;6.7
D680;D426;6.7
D680;D644;6.7
D680;D007;6.9
D680;D061;6.9
D680;D316;6.9
D680;D435;6.9
D680;D490;6.9
D680;D604;6.9
D680;D605;6.9
D680;D610;6.9
D680;D626;6.9
D680;D641;6.9
D680;D643;6.9
D680;D004;7.06
D680;D067;7.06
D680;D157;7.06
D680;D404;7.06
D680;D419;7.06
D680;D601;7.06
D680;D609;7.06
D680;D645;7.06
D680;D005;7.98
D680;D021;7.98
D680;D029;7.98
D680;D051;7.98
D680;D055;7.98
D680;D119;7.98
D680;D412;7.98
D680;D439;7.98
D680;D442;7.98
D680;D602;7.98
D680;D603;7.98
D680;D608;7.98
D680;D611;7.98
D680;D612;7.98
D680;D615;7.98
D680;D616;7.98
D680;D621;7.98
D680;D628;7.98
D680;D632;7.98
D680;D647;7.98
D680;D685;7.98
D680;D008;8.9
D680;D014;8.9
D680;D019;8.9
D680;D020;8.9
D680;D058;8.9
D680;D077;8.9
D680;D115;8.9
D680;D128;8.9
D680;D300;8.9
D680;D304;8.9
D680;D305;8.9
D680;D306;8.9
D680;D440;8.9
D680;D457;8.9
D680;D502;8.9
D680;D517;8.9
D680;D606;8.9
D680;D614;8.9
D680;D624;8.9
D680;D627;8.9
D680;D635;8.9
D680;D639;8.9
D680;D650;8.9
D680;DAMR;8.9
D680;D003;9.24
D680;D018;9.24
D680;D040;9.24
D680;D046;9.24
D680;D059;9.24
D680;D105;9.24
D680;D112;9.24
D680;D114;9.24
D680;D116;9.24
D680;D120;9.24
D680;D143;9.24
D680;D209;9.24
D680;D270;9.24
D680;D279;9.24
D680;D310;9.24
D680;D472;9.24
D680;D625;9.24
D680;D638;9.24
D680;D648;9.24
D680;D676;9.24
D680;D679;9.24
D680;D009;10.04
D680;D017;10.04
D680;D022;10.04
D680;D035;10.04
D680;D054;10.04
D680;D056;10.04
D680;D104;10.04
D680;D107;10.04
D680;D110;10.04
D680;D111;10.04
D680;D125;10.04
D680;D126;10.04
D680;D222;10.04
D680;D410;10.04
D680;D418;10.04
D680;D424;10.04
D680;D456;10.04
D680;D476;10.04
D680;D477;10.04
D680;D503;10.04
D680;D519;10.04
D680;D520;10.04
D680;D522;10.04
D680;D525;10.04
D680;D617;10.04
D680;D670;10.04
D680;D677;10.04
D680;D678;10.04
D680;D034;10.98
D680;D044;10.98
D680;D062;10.98
D680;D087;10.98
D680;D100;10.98
D680;D108;10.98
D680;D109;10.98
D680;D200;10.98
D680;D201;10.98
D680;D204;10.98
D680;D210;10.98
D680;D212;10.98
D680;D216;10.98
D680;D217;10.98
D680;D223;10.98
D680;D225;10.98
D680;D460;10.98
D680;D623;10.98
D680;D729;10.98
D680;D002;11.31
D680;D010;11.31
D680;D011;11.31
D680;D015;11.31
D680;D052;11.31
D680;D053;11.31
D680;D202;11.31
D680;D205;11.31
D680;D213;11.31
D680;D214;11.31
D680;D218;11.31
D680;D411;11.31
D680;D416;11.31
D680;D462;11.31
D680;D501;11.31
D680;D513;11.31
D680;D016;11.63
D680;D030;11.63
D680;D063;11.63
D680;D065;11.63
D680;D102;11.63
D680;D106;11.63
D680;D220;11.63
D680;D445;11.63
D680;D504;11.63
D680;D508;11.63
D680;D514;11.63
D680;D704;11.63
D680;D714;11.63
D680;D733;11.63
D680;D001;12.19
D680;D033;12.19
D680;D464;12.19
D680;D515;12.19
D680;D629;12.19
D680;D732;12.19
D680;D012;12.57
D680;D013;12.57
D680;D031;12.57
D680;D038;12.57
D680;D074;12.57
D680;D094;12.57
D680;D510;12.57
D680;D718;12.57
D680;D032;12.78
D680;D041;12.78
D680;D049;12.78
D680;D302;12.78
D680;D512;12.78
D680;D701;12.78
D680;D702;12.78
D680;D706;12.78
D680;D707;12.78
D680;D068;13.4
D680;D511;13.4
D680;D708;13.4
D680;D066;13.91
D680;D509;13.91
D680;D705;13.91
D680;D711;13.91
D680;D736;13.91
D680;D737;13.91
D680;D740;13.91
D680;D303;14.29
D680;D309;14.29
D680;D700;14.29
D680;DSAIP;14.29
D680;D507;14.45
D680;D524;14.45
D680;D719;14.45
D680;D722;14.45
D680;D725;14.45
D680;D703;14.73
D680;D716;14.73
D680;D727;14.73
D680;D710;15.73
D680;D715;15.73
D680;D728;15.73
D680;D735;15.73
D680;D738;15.73
D680;D709;17.7
D680;D712;17.7
D680;D717;17.7
D680;D720;17.7
D680;D713;19.06
D680;D721;19.06
D680;D730;19.06
D680;D734;19.06
D680;D739;19.06
D680;D742;19.06
D680;D226;21.96
D680;D026;23.26
D681;D151;0
D681;D228;0
D681;D518;0
D681;D681;0
D681;D723;0
D681;D724;0
D681;D731;0
D681;D741;0
D681;D619;0
D681;AQ07;0
D681;D084;0
D681;D061;3.06
D681;D316;3.06
D681;D604;3.06
D681;D609;3.06
D681;D610;3.06
D681;D620;3.06
D681;D622;3.06
D681;D626;3.06
D681;D662;3.06
D681;D664;3.06
D681;D674;3.06
D681;D601;3.43
D681;D683;3.43
D681;D067;3.7
D681;D605;3.7
D681;D608;3.7
D681;D616;3.7
D681;D621;3.7
D681;D660;3.7
D681;D663;3.7
D681;D666;3.7
D681;D004;4.24
D681;D602;4.24
D681;D611;4.24
D681;D612;4.24
D681;D613;4.24
D681;D615;4.24
D681;D628;4.24
D681;D668;4.24
D681;D671;4.24
D681;D685;4.24
D681;D006;4.52
D681;D007;4.52
D681;D021;4.52
D681;D603;4.52
D681;D606;4.52
D681;D624;4.52
D681;D637;4.52
D681;D659;4.52
D681;D676;4.52
D681;D029;5.2
D681;D055;5.2
D681;D627;5.2
D681;D631;5.2
D681;D633;5.2
D681;D634;5.2
D681;D650;5.2
D681;D661;5.2
D681;D667;5.2
D681;D669;5.2
D681;D682;5.2
D681;D019;5.89
D681;D037;5.89
D681;D051;5.89
D681;D283;5.89
D681;D314;5.89
D681;D502;5.89
D681;D517;5.89
D681;D614;5.89
D681;D618;5.89
D681;D636;5.89
D681;D639;5.89
D681;D655;5.89
D681;D657;5.89
D681;D680;5.89
D681;D005;6.7
D681;D014;6.7
D681;D271;6.7
D681;D272;6.7
D681;D279;6.7
D681;D402;6.7
D681;D625;6.7
D681;D635;6.7
D681;D638;6.7
D681;D646;6.7
D681;D658;6.7
D681;D673;6.7
D681;D059;6.9
D681;D404;6.9
D681;D632;6.9
D681;D640;6.9
D681;D644;6.9
D681;D679;6.9
D681;D020;7.06
D681;D040;7.06
D681;D281;7.06
D681;D520;7.06
D681;D522;7.06
D681;D525;7.06
D681;D600;7.06
D681;D630;7.06
D681;D642;7.06
D681;D653;7.06
D681;D654;7.06
D681;D677;7.06
D681;D678;7.06
D681;D008;7.98
D681;D009;7.98
D681;D018;7.98
D681;D022;7.98
D681;D044;7.98
D681;D054;7.98
D681;D056;7.98
D681;D058;7.98
D681;D077;7.98
D681;D490;7.98
D681;D503;7.98
D681;D519;7.98
D681;D649;7.98
D681;D651;7.98
D681;D656;7.98
D681;D672;7.98
D681;D002;8.9
D681;D003;8.9
D681;D046;8.9
D681;D053;8.9
D681;D119;8.9
D681;D405;8.9
D681;D419;8.9
D681;D441;8.9
D681;D623;8.9
D681;D641;8.9
D681;D645;8.9
D681;D652;8.9
D681;D665;8.9
D681;D675;8.9
D681;D729;8.9
D681;D011;9.24
D681;D015;9.24
D681;D035;9.24
D681;D052;9.24
D681;D062;9.24
D681;D270;9.24
D681;D310;9.24
D681;D426;9.24
D681;D501;9.24
D681;D513;9.24
D681;D643;9.24
D681;D647;9.24
D681;D704;9.24
D681;D714;9.24
D681;D733;9.24
D681;D010;10.04
D681;D016;10.04
D681;D017;10.04
D681;D030;10.04
D681;D034;10.04
D681;D065;10.04
D681;D087;10.04
D681;D115;10.04
D681;D116;10.04
D681;D128;10.04
D681;D143;10.04
D681;D157;10.04
D681;D305;10.04
D681;D412;10.04
D681;D435;10.04
D681;D440;10.04
D681;D442;10.04
D681;D504;10.04
D681;D508;10.04
D681;D514;10.04
D681;D629;10.04
D681;D648;10.04
D681;D708;10.04
D681;D732;10.04
D681;D026;10.04
D681;D031;10.98
D681;D033;10.98
D681;D105;10.98
D681;D110;10.98
D681;D112;10.98
D681;D114;10.98
D681;D120;10.98
D681;D125;10.98
D681;D214;10.98
D681;D225;10.98
D681;D439;10.98
D681;D456;10.98
D681;D472;10.98
D681;D515;10.98
D681;D617;10.98
D681;D012;11.31
D681;D038;11.31
D681;D063;11.31
D681;D074;11.31
D681;D094;11.31
D681;D104;11.31
D681;D107;11.31
D681;D111;11.31
D681;D126;11.31
D681;D202;11.31
D681;D209;11.31
D681;D210;11.31
D681;D212;11.31
D681;D410;11.31
D681;D418;11.31
D681;D424;11.31
D681;D457;11.31
D681;D476;11.31
D681;D477;11.31
D681;D510;11.31
D681;D670;11.31
D681;D700;11.31
D681;D701;11.31
D681;D702;11.31
D681;D706;11.31
D681;D707;11.31
D681;D718;11.31
D681;DAMR;11.31
D681;D001;11.63
D681;D013;11.63
D681;D032;11.63
D681;D041;11.63
D681;D049;11.63
D681;D100;11.63
D681;D102;11.63
D681;D106;11.63
D681;D108;11.63
D681;D109;11.63
D681;D200;11.63
D681;D201;11.63
D681;D204;11.63
D681;D205;11.63
D681;D216;11.63
D681;D217;11.63
D681;D222;11.63
D681;D223;11.63
D681;D300;11.63
D681;D304;11.63
D681;D306;11.63
D681;D411;11.63
D681;D416;11.63
D681;D460;11.63
D681;D464;11.63
D681;D512;11.63
D681;D711;11.63
D681;D725;11.63
D681;D226;11.63
D681;D068;12.19
D681;D213;12.19
D681;D218;12.19
D681;D220;12.19
D681;D445;12.19
D681;D462;12.19
D681;D511;12.19
D681;D736;12.19
D681;D737;12.19
D681;D740;12.19
D681;D066;12.57
D681;D509;12.57
D681;D703;12.57
D681;D705;12.57
D681;D507;12.78
D681;D719;12.78
D681;D722;12.78
D681;D524;13.4
D681;D716;13.4
D681;D302;13.91
D681;D710;13.91
D681;D715;13.91
D681;D303;14.29
D681;D309;14.29
D681;D720;14.29
D681;D727;14.29
D681;DSAIP;14.29
D681;D709;14.45
D681;D712;14.45
D681;D717;14.45
D681;D735;14.45
D681;D713;14.73
D681;D721;14.73
D681;D728;14.73
D681;D738;14.73
D681;D742;14.73
D681;D730;15.73
D681;D734;15.73
D681;D739;17.7
D682;D151;0
D682;D228;0
D682;D518;0
D682;D682;0
D682;D723;0
D682;D724;0
D682;D731;0
D682;D741;0
D682;D619;0
D682;AQ07;0
D682;D084;0
D682;D637;3.06
D682;D661;3.06
D682;D644;3.43
D682;D660;3.43
D682;D683;3.43
D682;D646;3.7
D682;D671;3.7
D682;D645;4.24
D682;D620;4.52
D682;D622;4.52
D682;D628;4.52
D682;D641;4.52
D682;D662;4.52
D682;D685;4.52
D682;D281;5.2
D682;D314;5.2
D682;D626;5.2
D682;D642;5.2
D682;D655;5.2
D682;D663;5.2
D682;D680;5.2
D682;D621;5.89
D682;D627;5.89
D682;D647;5.89
D682;D681;5.89
D682;D283;6.7
D682;D600;6.7
D682;D608;6.7
D682;D609;6.7
D682;D610;6.7
D682;D630;6.7
D682;D643;6.7
D682;D653;6.7
D682;D657;6.7
D682;D664;6.7
D682;D666;6.7
D682;D669;6.7
D682;D673;6.7
D682;D674;6.7
D682;D659;6.9
D682;D676;6.9
D682;D061;7.06
D682;D279;7.06
D682;D316;7.06
D682;D601;7.06
D682;D604;7.06
D682;D605;7.06
D682;D612;7.06
D682;D613;7.06
D682;D618;7.06
D682;D638;7.06
D682;D640;7.06
D682;D648;7.06
D682;D649;7.06
D682;D651;7.06
D682;D654;7.06
D682;D656;7.06
D682;D668;7.06
D682;D672;7.06
D682;D004;7.98
D682;D006;7.98
D682;D007;7.98
D682;D067;7.98
D682;D271;7.98
D682;D272;7.98
D682;D402;7.98
D682;D441;7.98
D682;D602;7.98
D682;D611;7.98
D682;D615;7.98
D682;D616;7.98
D682;D631;7.98
D682;D633;7.98
D682;D636;7.98
D682;D639;7.98
D682;D652;7.98
D682;D658;7.98
D682;D665;7.98
D682;D667;7.98
D682;D675;7.98
D682;D677;7.98
D682;D005;8.9
D682;D021;8.9
D682;D029;8.9
D682;D037;8.9
D682;D051;8.9
D682;D055;8.9
D682;D405;8.9
D682;D426;8.9
D682;D490;8.9
D682;D517;8.9
D682;D603;8.9
D682;D606;8.9
D682;D617;8.9
D682;D624;8.9
D682;D634;8.9
D682;D650;8.9
D682;D670;8.9
D682;D014;9.24
D682;D019;9.24
D682;D020;9.24
D682;D157;9.24
D682;D404;9.24
D682;D419;9.24
D682;D435;9.24
D682;D502;9.24
D682;D614;9.24
D682;D625;9.24
D682;D632;9.24
D682;D635;9.24
D682;D678;9.24
D682;D679;9.24
D682;D008;10.04
D682;D040;10.04
D682;D058;10.04
D682;D059;10.04
D682;D077;10.04
D682;D119;10.04
D682;D439;10.04
D682;D520;10.04
D682;D522;10.04
D682;D525;10.04
D682;D009;10.98
D682;D018;10.98
D682;D022;10.98
D682;D044;10.98
D682;D054;10.98
D682;D056;10.98
D682;D115;10.98
D682;D143;10.98
D682;D270;10.98
D682;D305;10.98
D682;D310;10.98
D682;D412;10.98
D682;D440;10.98
D682;D442;10.98
D682;D457;10.98
D682;D503;10.98
D682;D519;10.98
D682;D623;10.98
D682;D629;10.98
D682;D729;10.98
D682;DAMR;10.98
D682;D002;11.31
D682;D003;11.31
D682;D015;11.31
D682;D034;11.31
D682;D035;11.31
D682;D046;11.31
D682;D053;11.31
D682;D087;11.31
D682;D105;11.31
D682;D110;11.31
D682;D116;11.31
D682;D120;11.31
D682;D125;11.31
D682;D128;11.31
D682;D300;11.31
D682;D304;11.31
D682;D306;11.31
D682;D010;11.63
D682;D011;11.63
D682;D017;11.63
D682;D052;11.63
D682;D062;11.63
D682;D100;11.63
D682;D107;11.63
D682;D111;11.63
D682;D112;11.63
D682;D114;11.63
D682;D209;11.63
D682;D410;11.63
D682;D418;11.63
D682;D424;11.63
D682;D456;11.63
D682;D472;11.63
D682;D476;11.63
D682;D477;11.63
D682;D501;11.63
D682;D513;11.63
D682;D733;11.63
D682;D026;11.63
D682;D016;12.19
D682;D030;12.19
D682;D065;12.19
D682;D104;12.19
D682;D109;12.19
D682;D126;12.19
D682;D200;12.19
D682;D201;12.19
D682;D205;12.19
D682;D210;12.19
D682;D212;12.19
D682;D217;12.19
D682;D222;12.19
D682;D223;12.19
D682;D225;12.19
D682;D460;12.19
D682;D504;12.19
D682;D508;12.19
D682;D514;12.19
D682;D708;12.19
D682;D714;12.19
D682;D226;12.19
D682;D031;12.57
D682;D033;12.57
D682;D063;12.57
D682;D106;12.57
D682;D108;12.57
D682;D202;12.57
D682;D204;12.57
D682;D213;12.57
D682;D214;12.57
D682;D216;12.57
D682;D220;12.57
D682;D411;12.57
D682;D416;12.57
D682;D462;12.57
D682;D515;12.57
D682;D704;12.57
D682;D718;12.57
D682;D012;12.78
D682;D013;12.78
D682;D038;12.78
D682;D074;12.78
D682;D094;12.78
D682;D102;12.78
D682;D218;12.78
D682;D510;12.78
D682;D700;12.78
D682;D707;12.78
D682;D711;12.78
D682;D001;13.4
D682;D032;13.4
D682;D041;13.4
D682;D049;13.4
D682;D445;13.4
D682;D464;13.4
D682;D512;13.4
D682;D701;13.4
D682;D702;13.4
D682;D706;13.4
D682;D725;13.4
D682;D732;13.4
D682;D068;13.91
D682;D511;13.91
D682;D705;13.91
D682;D736;13.91
D682;D737;13.91
D682;D740;13.91
D682;D066;14.29
D682;D302;14.29
D682;D509;14.29
D682;D703;14.29
D682;D719;14.45
D682;D722;14.45
D682;D303;14.73
D682;D309;14.73
D682;D507;14.73
D682;D524;14.73
D682;D710;14.73
D682;D715;14.73
D682;D716;14.73
D682;D727;14.73
D682;DSAIP;14.73
D682;D709;15.73
D682;D712;15.73
D682;D717;15.73
D682;D720;15.73
D682;D721;15.73
D682;D728;15.73
D682;D735;15.73
D682;D738;15.73
D682;D742;15.73
D682;D713;17.7
D682;D730;19.06
D682;D734;19.06
D682;D739;19.06
D683;D151;0
D683;D228;0
D683;D518;0
D683;D683;0
D683;D723;0
D683;D724;0
D683;D731;0
D683;D741;0
D683;D619;0
D683;AQ07;0
D683;D084;0
D683;D620;3.06
D683;D622;3.06
D683;D660;3.06
D683;D661;3.06
D683;D662;3.06
D683;D626;3.43
D683;D628;3.43
D683;D637;3.43
D683;D681;3.43
D683;D682;3.43
D683;D685;3.43
D683;D609;3.7
D683;D610;3.7
D683;D621;3.7
D683;D663;3.7
D683;D671;3.7
D683;D674;4.24
D683;D061;4.52
D683;D314;4.52
D683;D316;4.52
D683;D604;4.52
D683;D608;4.52
D683;D627;4.52
D683;D644;4.52
D683;D664;4.52
D683;D676;4.52
D683;D601;5.2
D683;D612;5.2
D683;D646;5.2
D683;D655;5.2
D683;D666;5.2
D683;D669;5.2
D683;D680;5.2
D683;D004;5.89
D683;D006;5.89
D683;D067;5.89
D683;D283;5.89
D683;D602;5.89
D683;D605;5.89
D683;D611;5.89
