CODE_PRODUIT_STOCKAGE;CODE_SITE;MASSE_VOL;TYPE;PERIODE;QTE_PREV;QTE_PREV_EQ_BLE
CO0300;D210;1.15;CONV;SUM;103.74000000000001;90.2087
CO0300;D212;1.15;CONV;SUM;90.06;78.313
CO0300;D213;1.15;CONV;SUM;57.0;49.5652
CO0300;D216;1.15;CONV;SUM;79.8;69.3913
CO0300;D220;1.15;CONV;SUM;11.4;9.913
CO0300;D222;1.15;CONV;SUM;56.601;49.2183
CO0300;D271;1.15;CONV;SUM;101.061;87.8791
CO0300;D272;1.15;CONV;SUM;167.18099999999998;145.3748
CO0300;D281;1.15;CONV;SUM;225.89100000000002;196.427
CO0300;D286;1.15;CONV;SUM;27.474;23.8904
CO0300;D287;1.15;CONV;SUM;316.977;275.6322
CO0300;D402;1.15;CONV;SUM;195.339;169.86
CO0300;D404;1.15;CONV;SUM;176.87099999999998;153.8009
CO0300;D405;1.15;CONV;SUM;209.019;181.7557
CO0300;D410;1.15;CONV;SUM;23.655;20.5696
CO0300;D411;1.15;CONV;SUM;404.985;352.1609
CO0300;D412;1.15;CONV;SUM;66.12;57.4957
CO0300;D416;1.15;CONV;SUM;119.7;104.087
CO0300;D418;1.15;CONV;SUM;57.0;49.5652
CO0300;D419;1.15;CONV;SUM;235.638;204.9026
CO0300;D424;1.15;CONV;SUM;43.32;37.6696
CO0300;D435;1.15;CONV;SUM;228.0;198.2609
CO0300;D439;1.15;CONV;SUM;409.43100000000004;356.027
CO0300;D440;1.15;CONV;SUM;250.401;217.74
CO0300;D441;1.15;CONV;SUM;244.302;212.4365
CO0300;D442;1.15;CONV;SUM;205.143;178.3852
CO0300;D456;1.15;CONV;SUM;125.97;109.5391
CO0300;D462;1.15;CONV;SUM;22.8;19.8261
CO0300;D464;1.15;CONV;SUM;145.179;126.2426
CO0300;D472;1.15;CONV;SUM;55.062;47.88
CO0300;D490;1.15;CONV;SUM;1334.085;1160.0739
CO0300;D503;1.15;CONV;SUM;755.25;656.7391
CO0300;D507;1.15;CONV;SUM;28.5;24.7826
CO0300;D508;1.15;CONV;SUM;1593.435;1385.5957
CO0300;D509;1.15;CONV;SUM;136.8;118.9565
CO0300;D511;1.15;CONV;SUM;88.35000000000001;76.8261
CO0300;D512;1.15;CONV;SUM;90.801;78.9574
CO0300;D513;1.15;CONV;SUM;103.455;89.9609
CO0300;D514;1.15;CONV;SUM;911.202;792.3496
CO0300;D517;1.15;CONV;SUM;1023.207;889.7452
CO0300;D519;1.15;CONV;SUM;610.47;530.8435
CO0300;D520;1.15;CONV;SUM;254.79;221.5565
CO0300;D524;1.15;CONV;SUM;171.0;148.6957
CO0300;D525;1.15;CONV;SUM;293.265;255.013
CO0300;D601;1.15;CONV;SUM;70.395;61.213
CO0300;D602;1.15;CONV;SUM;199.44299999999998;173.4287
CO0300;D603;1.15;CONV;SUM;399.171;347.1052
CO0300;D605;1.15;CONV;SUM;181.659;157.9643
CO0300;D606;1.15;CONV;SUM;387.486;336.9443
CO0300;D608;1.15;CONV;SUM;276.222;240.193
CO0300;D609;1.15;CONV;SUM;356.421;309.9313
CO0300;D610;1.15;CONV;SUM;616.9680000000001;536.4939
CO0300;D611;1.15;CONV;SUM;227.202;197.567
CO0300;D612;1.15;CONV;SUM;650.313;565.4896
CO0300;D613;1.15;CONV;SUM;369.18899999999996;321.0339
CO0300;D614;1.15;CONV;SUM;565.668;491.8852
CO0300;D615;1.15;CONV;SUM;163.59;142.2522
CO0300;D616;1.15;CONV;SUM;127.509;110.8774
CO0300;D617;1.15;CONV;SUM;1877.295;1632.4304
CO0300;D618;1.15;CONV;SUM;114.0;99.1304
CO0300;D620;1.15;CONV;SUM;758.385;659.4652
CO0300;D621;1.15;CONV;SUM;694.26;603.7043
CO0300;D622;1.15;CONV;SUM;490.2;426.2609
CO0300;D624;1.15;CONV;SUM;219.108;190.5287
CO0300;D625;1.15;CONV;SUM;538.878;468.5896
CO0300;D626;1.15;CONV;SUM;144.552;125.6974
CO0300;D627;1.15;CONV;SUM;317.49;276.0783
CO0300;D628;1.15;CONV;SUM;934.3439999999999;812.473
CO0300;D629;1.15;CONV;SUM;644.328;560.2852
CO0300;D631;1.15;CONV;SUM;1041.903;906.0026
CO0300;D632;1.15;CONV;SUM;861.6120000000001;749.2278
CO0300;D633;1.15;CONV;SUM;296.571;257.8878
CO0300;D635;1.15;CONV;SUM;879.453;764.7417
CO0300;D637;1.15;CONV;SUM;222.3;193.3043
CO0300;D638;1.15;CONV;SUM;353.685;307.5522
CO0300;D639;1.15;CONV;SUM;509.637;443.1626
CO0300;D641;1.15;CONV;SUM;402.534;350.0296
CO0300;D642;1.15;CONV;SUM;471.219;409.7557
CO0300;D643;1.15;CONV;SUM;1335.111;1160.9661
CO0300;D644;1.15;CONV;SUM;870.2760000000001;756.7617
CO0300;D645;1.15;CONV;SUM;112.119;97.4948
CO0300;D647;1.15;CONV;SUM;399.912;347.7496
CO0300;D648;1.15;CONV;SUM;57.0;49.5652
CO0300;D649;1.15;CONV;SUM;263.568;229.1896
CO0300;D651;1.15;CONV;SUM;478.23;415.8522
CO0300;D652;1.15;CONV;SUM;88.806;77.2226
CO0300;D653;1.15;CONV;SUM;498.29400000000004;433.2991
CO0300;D654;1.15;CONV;SUM;471.789;410.2513
CO0300;D656;1.15;CONV;SUM;167.808;145.92
CO0300;D657;1.15;CONV;SUM;686.736;597.1617
CO0300;D658;1.15;CONV;SUM;517.1610000000001;449.7052
CO0300;D659;1.15;CONV;SUM;393.414;342.0991
CO0300;D660;1.15;CONV;SUM;1114.977;969.5452
CO0300;D661;1.15;CONV;SUM;809.4;703.8261
CO0300;D662;1.15;CONV;SUM;286.14;248.8174
CO0300;D663;1.15;CONV;SUM;28.5;24.7826
CO0300;D665;1.15;CONV;SUM;307.857;267.7017
CO0300;D666;1.15;CONV;SUM;548.169;476.6687
CO0300;D667;1.15;CONV;SUM;636.2339999999999;553.247
CO0300;D669;1.15;CONV;SUM;1067.4959999999999;928.2574
CO0300;D670;1.15;CONV;SUM;299.25;260.2174
CO0300;D671;1.15;CONV;SUM;40.413;35.1417
CO0300;D672;1.15;CONV;SUM;37.05;32.2174
CO0300;D673;1.15;CONV;SUM;671.289;583.7296
CO0300;D674;1.15;CONV;SUM;393.243;341.9504
CO0300;D675;1.15;CONV;SUM;140.106;121.8313
CO0300;D676;1.15;CONV;SUM;344.166;299.2748
CO0300;D677;1.15;CONV;SUM;603.174;524.4991
CO0300;D678;1.15;CONV;SUM;182.4;158.6087
CO0300;D679;1.15;CONV;SUM;305.748;265.8678
CO0300;D681;1.15;CONV;SUM;517.332;449.8539
CO0300;D682;1.15;CONV;SUM;246.126;214.0226
CO0300;D700;1.15;CONV;SUM;441.75;384.1304
CO0300;D702;1.15;CONV;SUM;57.0;49.5652
CO0300;D703;1.15;CONV;SUM;273.6;237.913
CO0300;D704;1.15;CONV;SUM;313.842;272.9061
CO0300;D705;1.15;CONV;SUM;583.167;507.1017
CO0300;D707;1.15;CONV;SUM;114.0;99.1304
CO0300;D708;1.15;CONV;SUM;96.9;84.2609
CO0300;D710;1.15;CONV;SUM;324.90000000000003;282.5217
CO0300;D711;1.15;CONV;SUM;91.2;79.3043
CO0300;DC07;1.15;CONV;SUM;64.98;56.5043
CO0309;D617;1.15;CONV;SUM;142.5;123.913
CO0309;D669;1.15;CONV;SUM;58.368;50.7548
CO0313;D001;1.15;CONV;SUM;1443.725;1255.413
CO0313;D002;1.15;CONV;SUM;110.31;95.9217
CO0313;D003;1.15;CONV;SUM;47.405;41.2217
CO0313;D007;1.15;CONV;SUM;164.915;143.4043
CO0313;D008;1.15;CONV;SUM;853.355;742.0478
CO0313;D009;1.15;CONV;SUM;512.19;445.3826
CO0313;D010;1.15;CONV;SUM;445.0;386.9565
CO0313;D011;1.15;CONV;SUM;142.91;124.2696
CO0313;D012;1.15;CONV;SUM;1070.09;930.513
CO0313;D013;1.15;CONV;SUM;1397.48;1215.2
CO0313;D014;1.15;CONV;SUM;162.875;141.6304
CO0313;D015;1.15;CONV;SUM;40.0;34.7826
CO0313;D016;1.15;CONV;SUM;185.0;160.8696
CO0313;D018;1.15;CONV;SUM;236.165;205.3609
CO0313;D019;1.15;CONV;SUM;735.15;639.2609
CO0313;D021;1.15;CONV;SUM;261.43;227.3304
CO0313;D022;1.15;CONV;SUM;75.0;65.2174
CO0313;D026;1.15;CONV;SUM;600.0;521.7391
CO0313;D031;1.15;CONV;SUM;782.04;680.0348
CO0313;D032;1.15;CONV;SUM;155.25;135.0
CO0313;D033;1.15;CONV;SUM;621.86;540.7478
CO0313;D038;1.15;CONV;SUM;136.25;118.4783
CO0313;D041;1.15;CONV;SUM;444.43;386.4609
CO0313;D044;1.15;CONV;SUM;1561.62;1357.9304
CO0313;D049;1.15;CONV;SUM;238.285;207.2043
CO0313;D052;1.15;CONV;SUM;200.0;173.913
CO0313;D053;1.15;CONV;SUM;831.925;723.413
CO0313;D054;1.15;CONV;SUM;53.82;46.8
CO0313;D056;1.15;CONV;SUM;537.195;467.1261
CO0313;D063;1.15;CONV;SUM;94.9;82.5217
CO0313;D065;1.15;CONV;SUM;41.545;36.1261
CO0313;D066;1.15;CONV;SUM;20.0;17.3913
CO0313;D067;1.15;CONV;SUM;45.135;39.2478
CO0313;D068;1.15;CONV;SUM;220.7;191.913
CO0313;D074;1.15;CONV;SUM;180.165;156.6652
CO0313;D102;1.15;CONV;SUM;235.0;204.3478
CO0313;D104;1.15;CONV;SUM;87.905;76.4391
CO0313;D105;1.15;CONV;SUM;113.5;98.6957
CO0313;D107;1.15;CONV;SUM;163.71;142.3565
CO0313;D108;1.15;CONV;SUM;56.5;49.1304
CO0313;D111;1.15;CONV;SUM;135.0;117.3913
CO0313;D112;1.15;CONV;SUM;1793.68;1559.7217
CO0313;D114;1.15;CONV;SUM;1410.255;1226.3087
CO0313;D116;1.15;CONV;SUM;1586.23;1379.3304
CO0313;D119;1.15;CONV;SUM;113.76499999999999;98.9261
CO0313;D126;1.15;CONV;SUM;257.475;223.8913
CO0313;D143;1.15;CONV;SUM;844.15;734.0435
CO0313;D157;1.15;CONV;SUM;140.0;121.7391
CO0313;D200;1.15;CONV;SUM;27.305;23.7435
CO0313;D201;1.15;CONV;SUM;202.5;176.087
CO0313;D202;1.15;CONV;SUM;570.0;495.6522
CO0313;D204;1.15;CONV;SUM;317.5;276.087
CO0313;D209;1.15;CONV;SUM;308.625;268.3696
CO0313;D212;1.15;CONV;SUM;50.0;43.4783
CO0313;D213;1.15;CONV;SUM;127.45;110.8261
CO0313;D214;1.15;CONV;SUM;441.5;383.913
CO0313;D216;1.15;CONV;SUM;1882.7;1637.1304
CO0313;D217;1.15;CONV;SUM;552.825;480.7174
CO0313;D220;1.15;CONV;SUM;46.9;40.7826
CO0313;D222;1.15;CONV;SUM;2381.33;2070.7217
CO0313;D223;1.15;CONV;SUM;187.05;162.6522
CO0313;D287;1.15;CONV;SUM;45.0;39.1304
CO0313;D300;1.15;CONV;SUM;125.0;108.6957
CO0313;D402;1.15;CONV;SUM;117.81;102.4435
CO0313;D404;1.15;CONV;SUM;747.405;649.9174
CO0313;D405;1.15;CONV;SUM;165.0;143.4783
CO0313;D418;1.15;CONV;SUM;304.425;264.7174
CO0313;D419;1.15;CONV;SUM;289.805;252.0043
CO0313;D424;1.15;CONV;SUM;351.0;305.2174
CO0313;D426;1.15;CONV;SUM;240.63;209.2435
CO0313;D435;1.15;CONV;SUM;211.51;183.9217
CO0313;D439;1.15;CONV;SUM;951.1850000000001;827.1174
CO0313;D440;1.15;CONV;SUM;84.215;73.2304
CO0313;D441;1.15;CONV;SUM;566.6;492.6957
CO0313;D442;1.15;CONV;SUM;394.5;343.0435
CO0313;D445;1.15;CONV;SUM;125.155;108.8304
CO0313;D456;1.15;CONV;SUM;692.775;602.413
CO0313;D462;1.15;CONV;SUM;170.87;148.5826
CO0313;D472;1.15;CONV;SUM;335.46;291.7043
CO0313;D476;1.15;CONV;SUM;130.805;113.7435
CO0313;D490;1.15;CONV;SUM;361.41499999999996;314.2739
CO0313;D501;1.15;CONV;SUM;259.57;225.713
CO0313;D503;1.15;CONV;SUM;138.845;120.7348
CO0313;D504;1.15;CONV;SUM;100.0;86.9565
CO0313;D508;1.15;CONV;SUM;1141.07;992.2348
CO0313;D509;1.15;CONV;SUM;115.0;100.0
CO0313;D511;1.15;CONV;SUM;383.39;333.3826
CO0313;D512;1.15;CONV;SUM;879.225;764.5435
CO0313;D513;1.15;CONV;SUM;804.855;699.8739
CO0313;D514;1.15;CONV;SUM;367.505;319.5696
CO0313;D517;1.15;CONV;SUM;321.91999999999996;279.9304
CO0313;D519;1.15;CONV;SUM;107.6;93.5652
CO0313;D520;1.15;CONV;SUM;182.36;158.5739
CO0313;D525;1.15;CONV;SUM;133.17;115.8
CO0313;D602;1.15;CONV;SUM;156.325;135.9348
CO0313;D603;1.15;CONV;SUM;1013.495;881.3
CO0313;D604;1.15;CONV;SUM;57.72;50.1913
CO0313;D605;1.15;CONV;SUM;554.415;482.1
CO0313;D606;1.15;CONV;SUM;1354.26;1177.6174
CO0313;D608;1.15;CONV;SUM;262.555;228.3087
CO0313;D609;1.15;CONV;SUM;407.115;354.013
CO0313;D610;1.15;CONV;SUM;129.02;112.1913
CO0313;D611;1.15;CONV;SUM;447.69;389.2957
CO0313;D612;1.15;CONV;SUM;216.82;188.5391
CO0313;D613;1.15;CONV;SUM;197.59;171.8174
CO0313;D614;1.15;CONV;SUM;570.3050000000001;495.9174
CO0313;D617;1.15;CONV;SUM;455.84000000000003;396.3826
CO0313;D620;1.15;CONV;SUM;299.98;260.8522
CO0313;D622;1.15;CONV;SUM;329.615;286.6217
CO0313;D625;1.15;CONV;SUM;430.155;374.0478
CO0313;D627;1.15;CONV;SUM;178.195;154.9522
CO0313;D628;1.15;CONV;SUM;832.58;723.9826
CO0313;D629;1.15;CONV;SUM;16.435;14.2913
CO0313;D631;1.15;CONV;SUM;761.8299999999999;662.4609
CO0313;D632;1.15;CONV;SUM;278.42999999999995;242.113
CO0313;D633;1.15;CONV;SUM;378.3;328.9565
CO0313;D638;1.15;CONV;SUM;304.875;265.1087
CO0313;D639;1.15;CONV;SUM;505.845;439.8652
CO0313;D642;1.15;CONV;SUM;100.0;86.9565
CO0313;D646;1.15;CONV;SUM;100.0;86.9565
CO0313;D649;1.15;CONV;SUM;245.635;213.5957
CO0313;D651;1.15;CONV;SUM;124.43;108.2
CO0313;D654;1.15;CONV;SUM;201.94;175.6
CO0313;D657;1.15;CONV;SUM;191.53;166.5478
CO0313;D659;1.15;CONV;SUM;96.4;83.8261
CO0313;D660;1.15;CONV;SUM;26.0;22.6087
CO0313;D662;1.15;CONV;SUM;336.145;292.3
CO0313;D664;1.15;CONV;SUM;36.45;31.6957
CO0313;D665;1.15;CONV;SUM;100.27;87.1913
CO0313;D666;1.15;CONV;SUM;108.485;94.3348
CO0313;D667;1.15;CONV;SUM;38.905;33.8304
CO0313;D669;1.15;CONV;SUM;179.985;156.5087
CO0313;D670;1.15;CONV;SUM;160.0;139.1304
CO0313;D672;1.15;CONV;SUM;387.65;337.087
CO0313;D674;1.15;CONV;SUM;230.16;200.1391
CO0313;D675;1.15;CONV;SUM;639.91;556.4435
CO0313;D676;1.15;CONV;SUM;229.25;199.3478
CO0313;D678;1.15;CONV;SUM;21.55;18.7391
CO0313;D679;1.15;CONV;SUM;276.495;240.4304
CO0313;D681;1.15;CONV;SUM;143.745;124.9957
CO0313;D682;1.15;CONV;SUM;83.64;72.7304
CO0313;D705;1.15;CONV;SUM;202.20999999999998;175.8348
CO0313;D710;1.15;CONV;SUM;262.0;227.8261
CO0314;D003;1.15;CONV;SUM;139.37;121.1913
CO0314;D017;1.15;CONV;SUM;495.93;431.2435
CO0314;D063;1.15;CONV;SUM;90.645;78.8217
CO0314;D065;1.15;CONV;SUM;62.25;54.1304
CO0314;D100;1.15;CONV;SUM;1057.41;919.487
CO0314;D102;1.15;CONV;SUM;1247.9;1085.1304
CO0314;D105;1.15;CONV;SUM;3657.14;3180.1217
CO0314;D106;1.15;CONV;SUM;292.55;254.3913
CO0314;D107;1.15;CONV;SUM;1339.585;1164.8565
CO0314;D108;1.15;CONV;SUM;230.55;200.4783
CO0314;D109;1.15;CONV;SUM;68.5;59.5652
CO0314;D110;1.15;CONV;SUM;207.58499999999998;180.5087
CO0314;D114;1.15;CONV;SUM;35.0;30.4348
CO0314;D126;1.15;CONV;SUM;397.21500000000003;345.4043
CO0314;D128;1.15;CONV;SUM;615.1;534.8696
CO0314;D200;1.15;CONV;SUM;673.15;585.3478
CO0314;D201;1.15;CONV;SUM;322.15;280.1304
CO0314;D202;1.15;CONV;SUM;991.735;862.3783
CO0314;D204;1.15;CONV;SUM;583.05;507.0
CO0314;D205;1.15;CONV;SUM;507.555;441.3522
CO0314;D210;1.15;CONV;SUM;622.615;541.4043
CO0314;D212;1.15;CONV;SUM;481.945;419.0826
CO0314;D213;1.15;CONV;SUM;494.2;429.7391
CO0314;D214;1.15;CONV;SUM;134.8;117.2174
CO0314;D220;1.15;CONV;SUM;1204.2350000000001;1047.1609
CO0314;D226;1.15;CONV;SUM;20.59;17.9043
CO0314;D410;1.15;CONV;SUM;1324.92;1152.1043
CO0314;D411;1.15;CONV;SUM;1148.08;998.3304
CO0314;D416;1.15;CONV;SUM;30.0;26.087
CO0314;D424;1.15;CONV;SUM;912.77;793.713
CO0314;D445;1.15;CONV;SUM;599.745;521.5174
CO0314;D464;1.15;CONV;SUM;191.45;166.4783
CO0315;D007;1.15;CONV;SUM;68.4;59.4783
CO0315;D010;1.15;CONV;SUM;114.0;99.1304
CO0315;D102;1.15;CONV;SUM;342.0;297.3913
CO0315;D105;1.15;CONV;SUM;91.2;79.3043
CO0315;D404;1.15;CONV;SUM;36.195;31.4739
CO0315;D405;1.15;CONV;SUM;57.0;49.5652
CO0315;D508;1.15;CONV;SUM;598.5;520.4348
CO0315;D511;1.15;CONV;SUM;45.6;39.6522
CO0315;D635;1.15;CONV;SUM;136.8;118.9565
CO0315;D654;1.15;CONV;SUM;228.0;198.2609
CO0315;D658;1.15;CONV;SUM;456.0;396.5217
CO0315;D700;1.15;CONV;SUM;28.5;24.7826
CO0316;D009;1.15;CONV;SUM;96.58;83.9826
CO0316;D014;1.15;CONV;SUM;145.065;126.1435
CO0316;D022;1.15;CONV;SUM;75.0;65.2174
CO0316;D026;1.15;CONV;SUM;70.275;61.1087
CO0318;D002;1.15;CONV;SUM;282.0759;245.2834
CO0318;D003;1.15;CONV;SUM;102.31500000000001;88.9696
CO0318;D006;1.15;CONV;SUM;218.5608;190.0529
CO0318;D007;1.15;CONV;SUM;167.1012;145.3054
CO0318;D008;1.15;CONV;SUM;475.0038;413.0468
CO0318;D009;1.15;CONV;SUM;175.2408;152.3833
CO0318;D010;1.15;CONV;SUM;70.395;61.213
CO0318;D018;1.15;CONV;SUM;125.4;109.0435
CO0318;D022;1.15;CONV;SUM;68.8218;59.845
CO0318;D026;1.15;CONV;SUM;322.77959999999996;280.6779
CO0318;D100;1.15;CONV;SUM;213.18;185.3739
CO0318;D102;1.15;CONV;SUM;96.9;84.2609
CO0318;D105;1.15;CONV;SUM;259.74899999999997;225.8687
CO0318;D112;1.15;CONV;SUM;35.972699999999996;31.2806
CO0318;D114;1.15;CONV;SUM;94.7283;82.3724
CO0318;D126;1.15;CONV;SUM;94.1868;81.9016
CO0318;D128;1.15;CONV;SUM;62.7;54.5217
CO0318;D143;1.15;CONV;SUM;211.071;183.54
CO0318;D157;1.15;CONV;SUM;159.6;138.7826
CO0318;D201;1.15;CONV;SUM;22.8;19.8261
CO0318;D202;1.15;CONV;SUM;34.2;29.7391
CO0318;D205;1.15;CONV;SUM;285.5985;248.3465
CO0318;D210;1.15;CONV;SUM;157.5993;137.0429
CO0318;D212;1.15;CONV;SUM;127.3038;110.699
CO0318;D222;1.15;CONV;SUM;94.8936;82.5162
CO0318;D226;1.15;CONV;SUM;44.346;38.5617
CO0318;D404;1.15;CONV;SUM;864.9009;752.0877
CO0318;D405;1.15;CONV;SUM;298.13280000000003;259.2459
CO0318;D410;1.15;CONV;SUM;368.3112;320.2706
CO0318;D411;1.15;CONV;SUM;108.3;94.1739
CO0318;D424;1.15;CONV;SUM;187.40460000000002;162.9605
CO0318;D426;1.15;CONV;SUM;85.5;74.3478
CO0318;D435;1.15;CONV;SUM;85.5;74.3478
CO0318;D439;1.15;CONV;SUM;171.0;148.6957
CO0318;D441;1.15;CONV;SUM;376.485;327.3783
CO0318;D442;1.15;CONV;SUM;153.6891;133.6427
CO0318;D462;1.15;CONV;SUM;195.46439999999998;169.969
CO0318;D464;1.15;CONV;SUM;114.0;99.1304
CO0318;D503;1.15;CONV;SUM;166.155;144.4826
CO0318;D508;1.15;CONV;SUM;529.2735;460.2378
CO0318;D511;1.15;CONV;SUM;114.1824;99.289
CO0318;D513;1.15;CONV;SUM;144.894;125.9948
CO0318;D514;1.15;CONV;SUM;27.3087;23.7467
CO0318;D605;1.15;CONV;SUM;276.1422;240.1237
CO0318;D613;1.15;CONV;SUM;385.66200000000003;335.3583
CO0318;D614;1.15;CONV;SUM;111.2526;96.7414
CO0318;D617;1.15;CONV;SUM;158.175;137.5435
CO0318;D620;1.15;CONV;SUM;112.404;97.7426
CO0318;D626;1.15;CONV;SUM;22.9368;19.945
CO0318;D627;1.15;CONV;SUM;156.237;135.8583
CO0318;D631;1.15;CONV;SUM;790.0143;686.969
CO0318;D632;1.15;CONV;SUM;361.6536;314.4814
CO0318;D633;1.15;CONV;SUM;658.6692;572.7558
CO0318;D659;1.15;CONV;SUM;281.1753;244.5003
CO0318;D662;1.15;CONV;SUM;90.6756;78.8483
CO0318;D664;1.15;CONV;SUM;150.708;131.0504
CO0318;D669;1.15;CONV;SUM;116.3142;101.1428
CO0318;D674;1.15;CONV;SUM;187.49009999999998;163.0349
CO0318;D710;1.15;CONV;SUM;74.1;64.4348
CO0408;D705;1.15;AB;AUT;20.0;17.3913
CO0408;D707;1.15;AB;AUT;25.0;21.7391
CO0408;D710;1.15;AB;AUT;5.0;4.3478
CO0410;D664;1.5;AB;SUM;17.556;11.704
CO0410;D679;1.5;AB;SUM;28.0;18.6667
CO0428;D664;1.0;AB;SUM;3.3;3.3
CO0428;D710;1.0;AB;SUM;9.0;9.0
CO0434;D602;1.0;AB;AUT;19.5;19.5
CO0435;D664;1.15;AB;AUT;12.75;11.087
CO0447;D011;1.0;AB;SUM;23.88;23.88
CO0447;D411;1.0;AB;SUM;3.75;3.75
CO0447;D439;1.0;AB;SUM;85.23;85.23
CO0447;D456;1.0;AB;SUM;21.0;21.0
CO0447;D632;1.0;AB;SUM;23.22;23.22
CO0447;D639;1.0;AB;SUM;75.0;75.0
CO0447;D654;1.0;AB;SUM;275.01;275.01
CO0447;D660;1.0;AB;SUM;79.68;79.68
CO0447;D664;1.0;AB;SUM;64.35;64.35
CO0447;D672;1.0;AB;SUM;15.0;15.0
CO0447;D678;1.0;AB;SUM;24.0;24.0
CO0447;D710;1.0;AB;SUM;12.0;12.0
CO0448;D704;1.0;AB;SUM;28.0;28.0
CO0448;D705;1.0;AB;SUM;42.0;42.0
CO0449;D424;1.0;AB;SUM;3.25;3.25
CO0450;D632;1.15;AB;SUM;38.01;33.0522
CO0450;D639;1.15;AB;SUM;94.8;82.4348
CO0450;D654;1.15;AB;SUM;3.6;3.1304
CO0450;D664;1.15;AB;SUM;42.12;36.6261
CO0450;D678;1.15;AB;SUM;45.0;39.1304
CO0450;D704;1.15;AB;SUM;63.0;54.7826
CO0450;D707;1.15;AB;SUM;45.0;39.1304
CO0452;D008;1.15;AB;SUM;15.0;13.0435
CO0452;D015;1.15;AB;SUM;24.0;20.8696
CO0452;D602;1.15;AB;SUM;4.95;4.3043
CO0452;D632;1.15;AB;SUM;24.93;21.6783
CO0452;D707;1.15;AB;SUM;30.0;26.087
CO0454;D066;1.15;AB;SUM;55.0;47.8261
CO0454;D509;1.15;AB;SUM;11.25;9.7826
CO0456;D707;1.5;AB;SUM;28.0;18.6667
CO0459;D049;1.15;AB;AUT;90.0;78.2609
CO0459;D201;1.15;AB;AUT;60.075;52.2391
CO0459;D456;1.15;AB;AUT;23.265;20.2304
CO0459;D602;1.15;AB;AUT;19.44;16.9043
CO0459;D632;1.15;AB;AUT;44.01;38.2696
CO0459;D646;1.15;AB;AUT;29.34;25.513
CO0459;D654;1.15;AB;AUT;63.72;55.4087
CO0459;D660;1.15;AB;AUT;11.25;9.7826
CO0459;D672;1.15;AB;AUT;22.05;19.1739
CO0459;D705;1.15;AB;AUT;22.5;19.5652
CO0459;D710;1.15;AB;AUT;135.0;117.3913
CO0460;D704;1.15;AB;AUT;45.0;39.1304
CO0462;D439;1.0;AB;AUT;3.3;3.3
CO0462;D654;1.0;AB;AUT;37.5;37.5
CO0463;D602;1.15;AB;AUT;12.44;10.8174
CO0463;D646;1.15;AB;AUT;9.21;8.0087
CO0463;D654;1.15;AB;AUT;9.26;8.0522
CO0463;D660;1.15;AB;AUT;8.54;7.4261
CO0463;D704;1.15;AB;AUT;20.0;17.3913
CO0463;D707;1.15;AB;AUT;40.0;34.7826
CO0463;D710;1.15;AB;AUT;15.0;13.0435
CO0464;D705;1.15;AB;AUT;70.0;60.8696
CO0467;D011;1.8;AB;AUT;17.74;9.8556
CO0467;D053;1.8;AB;AUT;32.0;17.7778
CO0467;D201;1.8;AB;AUT;29.4;16.3333
CO0467;D411;1.8;AB;AUT;9.0;5.0
CO0467;D456;1.8;AB;AUT;43.68;24.2667
CO0467;D602;1.8;AB;AUT;69.86;38.8111
CO0467;D632;1.8;AB;AUT;29.0;16.1111
CO0467;D639;1.8;AB;AUT;124.56;69.2
CO0467;D646;1.8;AB;AUT;22.82;12.6778
CO0467;D654;1.8;AB;AUT;52.9;29.3889
CO0467;D660;1.8;AB;AUT;9.5;5.2778
CO0467;D664;1.8;AB;AUT;11.3;6.2778
CO0467;D672;1.8;AB;AUT;38.64;21.4667
CO0467;D678;1.8;AB;AUT;40.0;22.2222
CO0467;D704;1.8;AB;AUT;58.0;32.2222
CO0467;D707;1.8;AB;AUT;30.0;16.6667
CO0467;D710;1.8;AB;AUT;44.0;24.4444
CO0469;D011;1.15;AB;SUM;19.873;17.2809
CO0469;D439;1.15;AB;SUM;3.23;2.8087
CO0469;D456;1.15;AB;SUM;11.56;10.0522
CO0469;D639;1.15;AB;SUM;41.48;36.0696
CO0469;D704;1.15;AB;SUM;7.65;6.6522
CO0470;D201;1.0;AB;SUM;2.345;2.345
CO0470;D439;1.0;AB;SUM;6.5;6.5
CO0470;D456;1.0;AB;SUM;0.94;0.94
CO0470;D629;1.0;AB;SUM;5.5;5.5
CO0470;D654;1.0;AB;SUM;4.575;4.575
CO0470;D664;1.0;AB;SUM;2.52;2.52
CO0470;D704;1.0;AB;SUM;19.0;19.0
CO0471;D654;1.15;AB;AUT;9.33;8.113
CO0471;D672;1.15;AB;AUT;12.43;10.8087
CO0471;D679;1.15;AB;AUT;12.0;10.4348
CO0472;D672;1.0;AB;SUM;9.24;9.24
CO0476;D654;1.0;AB;SUM;16.0;16.0
CO0476;D664;1.0;AB;SUM;3.24;3.24
CO0478;D456;1.15;AB;SUM;8.805;7.6565
CO0478;D629;1.15;AB;SUM;21.0;18.2609
CO0478;D632;1.15;AB;SUM;4.5;3.913
CO0478;D654;1.15;AB;SUM;22.5;19.5652
CO0478;D660;1.15;AB;SUM;10.605;9.2217
CO0478;D704;1.15;AB;SUM;25.5;22.1739
CO0478;D710;1.15;AB;SUM;3.0;2.6087
CO0479;D456;1.0;AB;SUM;14.0;14.0
CO0479;D704;1.0;AB;SUM;16.0;16.0
